Brand,TotalSalesDollars,TotalPurchaseDollars,TotalSalesQuantity,TotalPurchaseQuantity,GrossProfit,ProfitMargin
604,5550.06,3808.74,794.0,741,1741.3200000000006,31.374795948151924
19969,5543.5599999999995,409.05,44.0,5,5134.509999999999,92.6211676251362
45090,5539.38,3574.2,462.0,444,1965.1800000000003,35.47653347486543
564,5537.84,4164.299999999999,616.0,630,1373.5400000000009,24.802811204368506
8228,5534.59,647.94,41.0,6,4886.65,88.2928997450579
18099,5531.88,2526.0,12.0,8,3005.88,54.337404282088556
35896,5530.71,5150.9800000000005,129.0,166,379.72999999999956,6.865845433949702
21196,5527.889999999999,1507.71,211.0,87,4020.1799999999994,72.7253979366449
41377,5527.41,3428.04,559.0,583,2099.37,37.98107974621025
36826,5526.75,4981.2,125.0,168,545.5500000000002,9.871081557877599
26288,5520.72,3985.2,328.0,369,1535.5200000000004,27.813763422162335
20801,5516.08,4888.5199999999995,192.0,238,627.5600000000004,11.37691984162667
34532,5512.06,2750.8,394.0,299,2761.26,50.09488285686295
19822,5511.48,435.6,52.0,6,5075.879999999999,92.09649676674867
12165,5510.75,1953.9,225.0,130,3556.85,64.54384611894932
21428,5506.91,5046.3,409.0,534,460.6099999999997,8.364218772415015
24312,5499.45,738.21,55.0,11,4761.24,86.57665766576658
38198,5497.9400000000005,3413.6,506.0,502,2084.3400000000006,37.911290410590155
21105,5493.22,2959.6,178.0,151,2533.6200000000003,46.12267486101049
46217,5488.32,2898.08,668.0,614,2590.24,47.19549880473441
24863,5469.719999999999,1604.3799999999999,228.0,97,3865.3399999999992,70.6679683786373
5223,5469.25,2004.9,675.0,326,3464.35,63.34232298761256
26028,5467.19,5045.02,281.0,386,422.16999999999916,7.721882722202798
25187,5462.1900000000005,594.87,481.0,79,4867.320000000001,89.10931329741368
18232,5457.2699999999995,1169.18,273.0,106,4288.089999999999,78.5757347538238
693,5455.8,3796.1,420.0,406,1659.7000000000003,30.420836540928924
42640,5436.62,3012.3999999999996,538.0,443,2424.2200000000003,44.59057281914131
23401,5436.6,1198.8,340.0,111,4237.8,77.94945370268182
42167,5433.21,3741.0,379.0,435,1692.21,31.1456763128979
6547,5432.75,3556.3999999999996,525.0,523,1876.3500000000004,34.537757121163324
37314,5432.65,4897.320000000001,335.0,444,535.329999999999,9.853938685540188
10021,5424.22,3084.9900000000002,378.0,391,2339.23,43.12564755854298
19967,5417.57,255.39,43.0,3,5162.179999999999,95.28589386016239
29620,5416.83,3670.44,417.0,438,1746.3899999999999,32.24007399161502
929,5416.83,4055.36,417.0,437,1361.4699999999998,25.134072880263915
26478,5412.15,4455.19,285.0,359,956.96,17.68169766174256
875,5411.9800000000005,3273.44,602.0,499,2138.5400000000004,39.51492799308202
7828,5409.650000000001,2543.2200000000003,735.0,398,2866.4300000000003,52.9873466860148
2088,5399.82,4253.53,18.0,19,1146.29,21.228300202599346
86,5399.82,1653.47,18.0,7,3746.3499999999995,69.3791644906682
23130,5389.259999999999,1679.76,74.0,36,3709.499999999999,68.83134233642465
16753,5388.38,2887.7000000000003,462.0,431,2500.68,46.40875365137573
12803,5385.04,3498.75,296.0,311,1886.29,35.02833776536479
2369,5384.19,503.79999999999995,81.0,10,4880.389999999999,90.64297508074566
20343,5382.29,3774.52,371.0,394,1607.77,29.871485928851843
16684,5368.68,3485.4800000000005,332.0,316,1883.1999999999998,35.07752371160136
25621,5368.34,2910.48,566.0,543,2457.86,45.78435792069802
24929,5367.76,1030.08,224.0,87,4337.68,80.8098722744683
24558,5366.85,3128.0299999999997,575.0,421,2238.8200000000006,41.715717786038375
779,5364.87,4278.4,413.0,448,1086.4700000000003,20.251562479612744
25740,5356.469999999999,4206.99,333.0,339,1149.4799999999996,21.459655332709783
17294,5351.88,3486.08,412.0,416,1865.8000000000002,34.86251560199407
17837,5350.84,3389.88,516.0,492,1960.96,36.647703911909154
3239,5349.4,2925.0,560.0,375,2424.3999999999996,45.32097057613937
16541,5344.38,3867.5,162.0,170,1476.88,27.63426253372702
21983,5343.03,864.3199999999999,297.0,74,4478.71,83.82341106076515
25484,5343.03,3608.99,297.0,301,1734.04,32.45424412739588
1062,5333.37,3436.6400000000003,763.0,752,1896.7299999999996,35.56344300132936
4605,5329.59,198.46,41.0,2,5131.13,96.27626140097081
41003,5321.58,3969.84,242.0,278,1351.7399999999998,25.401102680031112
34694,5314.59,3597.2400000000002,341.0,372,1717.35,32.313875576479084
2467,5310.15,1167.4,185.0,65,4142.75,78.01568693916369
25255,5301.33,4139.82,267.0,327,1161.5100000000002,21.90978490303377
31873,5300.879999999999,3249.95,312.0,311,2050.9299999999994,38.69036839166326
26844,5298.21,4896.679999999999,279.0,379,401.53000000000065,7.578597299842789
22345,5297.88,3588.86,212.0,242,1709.02,32.25856380287964
39456,5291.32,2996.2,68.0,71,2295.12,43.37518804381516
25789,5290.75,578.76,525.0,84,4711.99,89.06090818882011
32803,5287.099999999999,3475.08,190.0,197,1812.0199999999995,34.27247451343836
8958,5284.7300000000005,1134.58,527.0,142,4150.150000000001,78.53097509238883
25339,5283.49,621.54,151.0,27,4661.95,88.23618479452028
25256,5266.9,3762.9,310.0,339,1503.9999999999995,28.555696899504447
21734,5257.37,3655.23,263.0,267,1602.1399999999999,30.474172447440452
17084,5253.8099999999995,4735.22,219.0,298,518.5899999999992,9.870741423842874
24670,5249.25,3999.2400000000002,75.0,84,1250.0099999999998,23.813116159451344
11703,5247.5,4199.2,250.0,290,1048.3000000000002,19.977131967603622
44818,5232.97,2814.43,503.0,431,2418.5400000000004,46.217348847786255
16795,5219.82,2464.02,18.0,13,2755.7999999999997,52.79492396289527
11187,5209.08,979.16,92.0,26,4229.92,81.20282276332865
41985,5206.01,3045.2,99.0,92,2160.8100000000004,41.506067026379135
27287,5199.349999999999,3641.22,65.0,66,1558.1299999999997,29.96778443459278
25204,5197.92,408.0,208.0,24,4789.92,92.15070643642072
19990,5191.67,1894.5,433.0,450,3297.17,63.50885167971
41485,5179.6900000000005,3253.3199999999997,131.0,126,1926.3700000000008,37.190835744996335
8010,5169.06,824.88,94.0,21,4344.18,84.04197281517337
46816,5164.83,3617.6,517.0,532,1547.23,29.957036340015065
8268,5159.599999999999,3026.97,940.0,999,2132.6299999999997,41.33324288704551
22645,5144.39,4628.5199999999995,161.0,207,515.8700000000008,10.027816709075339
24118,5129.64,3207.39,336.0,323,1922.2500000000005,37.47338994549326
702,5128.389999999999,4039.1,311.0,338,1089.2899999999995,21.24038928396631
21783,5126.2,3549.6000000000004,380.0,408,1576.5999999999995,30.75572548866606
25415,5124.79,1589.0,321.0,175,3535.79,68.99385145537671
37910,5119.36,4773.6900000000005,64.0,93,345.66999999999916,6.752211213901722
22008,5118.06,3740.2799999999997,394.0,426,1377.7800000000007,26.919965768279397
1591,5118.0599999999995,3769.6,394.0,380,1348.4599999999996,26.347092452999764
12924,5115.0,3914.32,400.0,452,1200.6799999999998,23.473704789833818
35075,5112.09,2925.8799999999997,391.0,386,2186.2100000000005,42.76548339328925
25737,5109.16,4284.85,284.0,355,824.3099999999995,16.13396331295163
39209,5108.89,3629.46,467.0,482,1479.4300000000003,28.957953684655575
23900,5107.74,3337.4700000000003,426.0,423,1770.2699999999995,34.65857698316672
36209,5104.1900000000005,3594.7,681.0,698,1509.4900000000007,29.57354643929792
2660,5099.83,916.0,17.0,4,4183.83,82.03861697350696
17410,5099.83,2170.96,17.0,11,2928.87,57.430737887341344
21632,5097.83,4974.12,517.0,674,123.71000000000004,2.4267188195761733
26378,5091.17,3965.7599999999998,283.0,324,1125.4100000000003,22.105134968975705
43652,5085.53,2772.7799999999997,247.0,222,2312.75,45.47706925335216
39718,5075.23,2877.63,77.0,71,2197.5999999999995,43.300500666964844
14306,5074.92,1399.86,108.0,63,3675.0600000000004,72.41611690430588
33035,5071.53,3098.76,547.0,527,1972.7699999999995,38.89891216260181
12079,5063.55,3343.5,445.0,450,1720.0500000000002,33.96925082205173
36065,5059.8,2093.7599999999998,20.0,12,2966.0400000000004,58.61970828886518
22000,5055.4,3371.7999999999997,460.0,460,1683.6,33.30300272975432
8525,5046.29,2892.96,471.0,492,2153.33,42.67154681954465
22107,5045.13,1079.73,87.0,27,3965.4,78.59856931337745
18629,5043.509999999999,2096.08,249.0,152,2947.4299999999994,58.440054644483695
43134,5039.28,598.65,72.0,13,4440.63,88.12032671334
4287,5039.16,711.04,84.0,16,4328.12,85.88971177735972
41144,5028.64,3353.7599999999998,536.0,548,1674.8800000000006,33.30681854338351
19845,5026.2,4792.88,380.0,362,233.3199999999997,4.642075524252909
23385,5021.46,3669.12,254.0,288,1352.3400000000001,26.93121124135212
24311,5015.429999999999,2063.12,57.0,34,2952.3099999999995,58.864544017163034
915,5013.54,3777.12,346.0,344,1236.42,24.66161634294331
6483,5013.11,3404.52,539.0,579,1608.5899999999997,32.087666139382534
1905,5012.049999999999,3831.0,295.0,300,1181.0499999999993,23.56421025328956
23898,5012.049999999999,1144.08,295.0,126,3867.9699999999993,77.17341207689469
19827,5005.11,2683.2,289.0,240,2321.91,46.39078861403645
15552,5003.86,3083.1499999999996,414.0,383,1920.71,38.38456711418785
35972,5001.15,3456.44,385.0,391,1544.7099999999996,30.88709596792737
19315,5000.33,3168.2,67.0,70,1832.13,36.640181748004636
31621,4982.58,2787.02,442.0,421,2195.56,44.06472148967001
23756,4979.85,2691.84,15.0,12,2288.01,45.94535979999398
15291,4978.6,3125.55,840.0,933,1853.0500000000002,37.22030289639658
21367,4978.34,3672.0,166.0,180,1306.3400000000001,26.240473732207924
28146,4978.0,2289.2799999999997,400.0,292,2688.7200000000003,54.01205303334673
18589,4977.509999999999,3445.3,249.0,262,1532.2099999999991,30.782660406508462
24967,4975.85,1692.9,415.0,209,3282.9500000000003,65.97767215651598
10722,4971.59,3292.8,741.0,840,1678.79,33.767667888944985
25418,4967.55,3422.8700000000003,845.0,841,1544.6799999999998,31.095409205745284
17937,4959.52,2264.04,448.0,331,2695.4800000000005,54.34961447882054
15064,4951.14,3888.92,286.0,301,1062.2200000000003,21.454048966500647
20959,4949.01,3153.2799999999997,99.0,104,1795.7300000000005,36.28463066350645
41820,4945.34,3530.56,266.0,272,1414.7800000000002,28.60834644331836
26240,4939.88,3385.8,412.0,418,1554.08,31.459873519194797
6592,4935.51,2906.46,549.0,482,2029.0500000000002,41.111252940425615
24048,4935.06,3437.1000000000004,494.0,513,1497.96,30.35343035343035
19865,4918.41,546.42,259.0,42,4371.99,88.89031211306093
5431,4917.58,4093.44,242.0,256,824.1399999999999,16.75905628378186
18540,4911.24,2361.18,176.0,174,2550.06,51.92293595914678
26632,4906.1900000000005,2711.94,581.0,587,2194.2500000000005,44.724113823557595
13605,4903.349999999999,3144.24,265.0,264,1759.1099999999997,35.87567683318547
7404,4901.49,3431.12,4951.0,4456,1470.37,29.99842904912588
22768,4893.96,3357.9,204.0,210,1536.06,31.386852364955985
16961,4883.26,3715.2,74.0,96,1168.0600000000004,23.919676609478103
26242,4871.25,3403.4,375.0,385,1467.85,30.13292276109828
42115,4867.48,4289.04,252.0,444,578.4399999999996,11.883767370384668
18276,4859.18,780.56,82.0,22,4078.6200000000003,83.93638432821999
11397,4859.17,2372.69,383.0,289,2486.48,51.170878977273894
15235,4854.599999999999,3522.12,540.0,588,1332.4799999999996,27.44778148560128
910,4850.889999999999,3648.19,211.0,211,1202.6999999999994,24.793388429752056
33216,4839.3,3504.2799999999997,570.0,598,1335.0200000000004,27.58704771351229
39974,4834.65,3120.62,335.0,337,1714.0299999999997,35.45303176031357
21027,4829.58,2061.8,42.0,26,2767.7799999999997,57.3089171315104
6762,4827.889999999999,2886.4,611.0,640,1941.4899999999993,40.21404795883915
20002,4822.09,2967.72,91.0,84,1854.3700000000003,38.45573185071204
22813,4817.59,3738.24,241.0,288,1079.3500000000004,22.404355704823374
17487,4817.5,3597.2000000000003,750.0,782,1220.2999999999997,25.330565646081986
9140,4815.8099999999995,847.0799999999999,219.0,52,3968.7299999999996,82.41043562765142
24451,4800.04,2010.96,196.0,133,2789.08,58.105349122090644
9291,4799.9400000000005,1240.3,6.0,2,3559.6400000000003,74.16009366783751
11321,4799.6,3426.72,40.0,44,1372.8800000000006,28.604050337528136
2727,4798.11,232.44,189.0,12,4565.67,95.15559251455261
831,4795.2,3468.8999999999996,480.0,465,1326.3000000000002,27.658908908908913
23861,4790.71,2856.0,429.0,480,1934.71,40.384619398794754
11207,4789.85,3494.92,315.0,338,1294.9300000000003,27.034875831184696
5831,4781.16,21.36,684.0,4,4759.8,99.553246492483
8322,4780.18,1541.28,582.0,247,3238.9000000000005,67.75686271228281
24885,4770.65,3298.05,335.0,349,1472.5999999999995,30.867911081299187
23762,4769.91,3605.3999999999996,9.0,10,1164.5100000000002,24.41366818241854
5335,4768.41,22.21,159.0,1,4746.2,99.5342262934605
36076,4759.72,1837.76,28.0,16,2921.96,61.38932542250384
36907,4758.81,882.98,119.0,34,3875.8300000000004,81.44536134033508
6465,4755.96,4080.96,4804.0,5668,675.0,14.192718189387632
18609,4749.05,3284.34,95.0,134,1464.71,30.84216843368674
19364,4748.16,4535.639999999999,334.0,387,212.52000000000044,4.475839061868186
23469,4746.22,2749.1,378.0,370,1997.1200000000003,42.07811690145
15675,4742.05,2395.12,395.0,329,2346.9300000000003,49.491886420429985
8717,4739.04,3571.3,296.0,355,1167.7399999999998,24.640855531922075
26677,4738.42,4052.0,158.0,200,686.4200000000001,14.486263353607324
27095,4738.42,4386.0,158.0,215,352.4200000000001,7.437500263801016
25015,4738.42,244.8,158.0,12,4493.62,94.83372094495634
254,4736.6900000000005,3709.38,431.0,422,1027.3100000000004,21.688351992636214
22809,4736.05,3872.96,395.0,494,863.0900000000001,18.223836319295618
16468,4734.16,3077.05,384.0,395,1657.1099999999997,35.003252953005386
5325,4731.5599999999995,1177.54,244.0,91,3554.0199999999995,75.11307053064951
19618,4730.43,1980.98,57.0,37,2749.4500000000003,58.12262310191674
12415,4728.74,2974.3199999999997,526.0,486,1754.42,37.101215122844565
18601,4728.509999999999,2866.7099999999996,249.0,231,1861.7999999999997,39.37392540144781
26354,4728.36,3239.8199999999997,364.0,369,1488.54,31.481105499581254
11775,4724.79,2849.8100000000004,21.0,19,1874.9799999999996,39.683880130122176
975,4723.650000000001,3604.4700000000003,135.0,137,1119.1800000000003,23.693118668826017
2743,4719.41,562.41,59.0,9,4157.0,88.08304427883994
19648,4716.7,797.4399999999999,330.0,89,3919.2599999999998,83.09326435855576
38731,4711.53,3166.92,447.0,463,1544.6099999999997,32.78361806037529
13805,4699.11,3374.18,189.0,226,1324.9299999999998,28.195339117407336
10032,4697.65,3359.1600000000003,235.0,252,1338.4899999999993,28.492757016806262
7590,4696.4,53.08,260.0,4,4643.32,98.86977259177242
27798,4695.6,2777.72,440.0,428,1917.8800000000006,40.84419456512481
26850,4691.87,3556.44,313.0,356,1135.4299999999998,24.199945863802704
3230,4688.06,920.4,494.0,130,3767.6600000000003,80.36714547168765
10863,4679.28,3726.38,72.0,86,952.8999999999996,20.364244071737524
23403,4674.8,973.2800000000001,520.0,158,3701.52,79.18028578762727
25811,4672.25,3196.7999999999997,275.0,288,1475.4500000000003,31.579003692011348
40926,4670.64,3086.48,936.0,941,1584.1600000000003,33.91740746450166
26939,4668.87,2437.56,113.0,108,2231.31,47.7912214304532
12913,4664.51,2408.04,49.0,36,2256.4700000000003,48.375284863790625
17340,4661.44,2466.94,456.0,469,2194.4999999999995,47.07772705430081
23148,4659.01,3186.48,399.0,426,1472.5300000000002,31.606070817620058
38632,4657.48,1634.18,202.0,202,3023.2999999999993,64.91278545479528
12224,4649.83,2818.53,417.0,429,1831.2999999999997,39.384235552697625
37422,4647.62,4624.41,38.0,61,23.210000000000036,0.4993953894681587
16232,4646.64,2793.06,536.0,531,1853.5800000000004,39.890759774805026
19850,4641.34,3448.74,430.0,458,1192.6000000000004,25.695165620273464
26833,4637.68,4263.28,232.0,322,374.40000000000055,8.073002018250516
19169,4634.2,378.0,580.0,70,4256.2,91.84325234128869
887,4611.45,3298.75,355.0,325,1312.6999999999998,28.466100684166584
540,4610.43,253.44,4657.0,352,4356.990000000001,94.50289886192829
24975,4605.44,564.48,256.0,48,4040.9599999999996,87.7431906614786
22950,4604.38,1004.94,162.0,54,3599.44,78.17426016097716
17170,4604.01,3441.56,149.0,97,1162.4500000000003,25.248641944739482
43924,4600.53,3437.64,297.0,324,1162.8899999999999,25.277305006162333
932,4599.54,1397.75,46.0,25,3201.79,69.611091543937
24684,4593.04,4565.820000000001,196.0,294,27.219999999999345,0.5926358141884099
22944,4589.82,2152.54,18.0,13,2437.2799999999997,53.10186456113747
2555,4589.49,133.32,51.0,2,4456.17,97.09510207016466
23014,4588.219999999999,4100.74,178.0,238,487.47999999999956,10.62459951789582
22338,4574.24,1436.4,176.0,84,3137.8399999999997,68.59806219175208
26299,4572.6,4212.6,590.0,590,360.0,7.872982548222017
41614,4564.8,3648.54,120.0,146,916.2600000000002,20.072292323869615
8720,4554.3,3474.68,570.0,583,1079.6200000000003,23.705509079331627
24759,4551.969999999999,2051.58,343.0,186,2500.3899999999994,54.92984356223788
23149,4550.42,1921.3899999999999,358.0,271,2629.03,57.77554599355664
22054,4549.860000000001,2954.42,14.0,14,1595.4400000000005,35.065694329056285
23103,4549.650000000001,1519.3799999999999,35.0,18,3030.2700000000004,66.60446407965448
1039,4549.44,350.53999999999996,356.0,34,4198.9,92.29487585285221
19656,4548.94,224.58,506.0,38,4324.36,95.06302567191479
44207,4544.45,2889.2000000000003,455.0,466,1655.2499999999995,36.42354960446258
607,4538.37,2961.8399999999997,463.0,516,1576.5300000000002,34.737802338725146
10624,4538.22,1924.74,78.0,51,2613.4800000000005,57.588217406824704
24033,4536.13,3064.95,947.0,973,1471.1800000000003,32.43249201411776
23662,4534.32,953.47,168.0,53,3580.8499999999995,78.97215017907865
25863,4534.11,3916.4399999999996,189.0,253,617.6700000000001,13.622739633577485
2855,4528.49,647.4,151.0,30,3881.0899999999997,85.7038438861519
25467,4523.19,223.98999999999998,181.0,13,4299.2,95.04796393695601
3722,4519.88,3562.8999999999996,362.0,395,956.9800000000005,21.172686000513295
23189,4507.42,733.0400000000001,158.0,34,3774.38,83.73703803949931
23512,4504.08,3653.13,392.0,493,850.9499999999998,18.892870464112534
17059,4502.16,3209.13,484.0,543,1293.0299999999997,28.72021429713737
24304,4490.79,3192.6000000000004,321.0,340,1298.1899999999996,28.907831361519904
1672,4477.759999999999,1822.86,224.0,114,2654.8999999999996,59.29080611734439
2797,4469.85,2026.5,4515.0,2702,2443.3500000000004,54.66290815128024
41394,4467.13,1921.5,187.0,122,2545.63,56.985805203788566
37568,4463.76,1410.97,24.0,11,3052.79,68.39054967112926
21832,4461.21,3406.7000000000003,279.0,326,1054.5099999999998,23.637309160519226
24937,4459.95,3394.71,255.0,297,1065.2399999999998,23.884572697003325
4978,4459.15,3272.48,435.0,452,1186.6699999999996,26.61202247065023
19588,4454.45,1619.7,55.0,30,2834.75,63.638608582428816
10932,4453.27,3162.87,373.0,339,1290.4000000000005,28.9764599945658
4748,4449.88,616.42,212.0,37,3833.46,86.1474916177515
5434,4446.629999999999,855.3600000000001,387.0,99,3591.269999999999,80.76385937215373
2186,4446.61,1427.8799999999999,139.0,73,3018.7299999999996,67.88834640321502
26243,4442.58,3129.2999999999997,342.0,366,1313.2800000000002,29.561200923787535
38622,4442.58,3113.04,342.0,357,1329.54,29.927204462271924
24313,4439.94,2883.06,6.0,6,1556.8799999999997,35.06533872079352
19977,4437.56,3047.16,394.0,402,1390.4000000000005,31.33253409531365
17281,4419.66,2670.9,34.0,30,1748.7599999999998,39.56774955539566
258,4418.7,3010.7200000000003,130.0,124,1407.9799999999996,31.864122932084086
15171,4416.95,3517.41,305.0,377,899.54,20.36563692140504
2036,4416.84,145.65,116.0,5,4271.1900000000005,96.70239356644117
25653,4408.53,3630.3199999999997,147.0,184,778.21,17.652369383898943
18838,4404.4400000000005,2666.56,406.0,416,1737.8800000000006,39.45745656655558
21467,4402.63,2297.6800000000003,37.0,28,2104.95,47.811194672275434
4041,4399.89,2571.39,11.0,9,1828.5000000000005,41.5578571282464
22028,4399.12,1224.3600000000001,88.0,36,3174.7599999999998,72.16806997763189
21412,4394.5,703.57,550.0,133,3690.93,83.9897599271817
24672,4383.84,2674.35,316.0,315,1709.4900000000002,38.99526442570897
14119,4382.28,3011.04,1332.0,1394,1371.2399999999998,31.290561077795115
22671,4378.87,2678.02,313.0,293,1700.85,38.842212716979496
6738,4378.77,3449.94,4423.0,4423,928.8300000000004,21.212121212121218
18900,4374.21,2387.64,479.0,404,1986.5700000000002,45.415515030142586
25382,4371.57,2472.48,243.0,202,1899.0899999999997,43.44182982315278
24185,4370.53,2277.36,47.0,36,2093.1699999999996,47.89281849112121
25535,4367.7,3760.75,230.0,307,606.9499999999998,13.896329876136178
61,4364.88,3307.2000000000003,312.0,312,1057.6799999999998,24.23159399571122
6863,4361.78,2530.3799999999997,362.0,362,1831.4,41.98744549243658
46475,4361.7,2592.0,430.0,384,1769.6999999999998,40.573629548111974
23878,4360.13,4066.71,387.0,479,293.4200000000001,6.729615860077567
22010,4351.16,3516.1299999999997,484.0,587,835.0300000000002,19.190974360860096
23771,4349.700000000001,2806.2,30.0,30,1543.500000000001,35.485205876267344
31075,4345.5,1965.7,150.0,110,2379.8,54.76469911402601
40213,4341.28,1800.0500000000002,272.0,185,2541.2299999999996,58.53642243762208
20383,4340.92,2257.5,308.0,250,2083.42,47.99489509136312
3070,4340.07,1305.8700000000001,193.0,79,3034.2,69.91131479446184
2392,4339.38,1014.4,62.0,20,3324.98,76.62338859468403
17063,4326.35,3688.36,265.0,346,637.9900000000002,14.746610884463813
41978,4319.1,2742.6,90.0,84,1576.5000000000005,36.500659859692995
45860,4311.360000000001,2889.6,864.0,840,1421.7600000000007,32.97706524159431
11529,4306.05,458.72,735.0,122,3847.33,89.34708143193878
27100,4302.69,3234.69,331.0,381,1067.9999999999995,24.821681320290324
3740,4296.56,831.08,344.0,158,3465.4800000000005,80.65708380658016
46141,4295.03,2686.8599999999997,197.0,207,1608.17,37.44257898082202
28578,4292.42,3013.98,358.0,382,1278.44,29.783665158581872
24858,4290.11,2096.91,289.0,207,2193.2,51.122232297073964
24992,4289.22,3075.3,78.0,85,1213.92,28.301649250912753
24353,4287.23,2307.48,177.0,201,1979.7499999999995,46.17783510565096
261,4286.7,3516.48,330.0,352,770.2199999999998,17.967667436489602
43777,4284.53,2638.72,247.0,217,1645.81,38.41284808368713
24418,4280.94,3259.52,306.0,352,1021.4199999999996,23.859713053675122
11774,4274.81,2516.34,19.0,17,1758.4700000000003,41.13562941978708
37342,4274.429999999999,2979.6,57.0,60,1294.8299999999995,30.29246004730454
14688,4273.85,2998.8,115.0,126,1275.0500000000002,29.833756449103273
13718,4273.03,2358.72,397.0,324,1914.31,44.79982588467668
25462,4271.69,311.55,131.0,15,3960.1399999999994,92.70663367426006
24528,4270.22,1117.24,178.0,68,3152.9800000000005,73.83647680915738
24963,4266.0599999999995,621.97,194.0,41,3644.0899999999992,85.42050510306933
28155,4263.36,2487.12,264.0,241,1776.2399999999998,41.662913758162574
26681,4256.91,2898.84,609.0,609,1358.0699999999997,31.902718168812584
43152,4254.88,3577.15,112.0,145,677.73,15.928298800436206
43097,4246.82,3244.1600000000003,118.0,137,1002.6599999999994,23.609665585073053
2664,4233.58,777.0,292.0,74,3456.58,81.64673869396586
21431,4231.54,1382.76,46.0,23,2848.7799999999997,67.3225350581585
22957,4224.349999999999,1062.0,65.0,25,3162.3499999999995,74.86003763892668
2292,4224.1,689.77,90.0,23,3534.3300000000004,83.67060438910063
106,4216.11,3192.6,939.0,939,1023.5099999999998,24.276169265033403
20375,4199.79,2068.7999999999997,21.0,15,2130.9900000000002,50.74039416256527
2118,4199.79,151.51,21.0,1,4048.2799999999997,96.39243866955252
25527,4199.72,3850.9199999999996,28.0,38,348.80000000000064,8.305315592468084
23337,4199.700000000001,567.54,30.0,6,3632.1600000000008,86.48617758411315
1995,4199.58,3087.84,42.0,42,1111.7399999999998,26.47264726472647
27170,4199.3,3271.7999999999997,70.0,84,927.5000000000005,22.08701450241708
25338,4199.16,486.9,84.0,15,3712.2599999999998,88.40482382190724
44992,4193.66,2634.84,34.0,39,1558.8199999999997,37.17087222140087
21959,4192.01,2771.12,659.0,737,1420.8900000000003,33.8951958606969
6394,4183.01,3043.6200000000003,299.0,333,1139.3899999999999,27.238519630600926
23284,4179.81,142.85,19.0,1,4036.9600000000005,96.58238053882833
21438,4179.62,1213.76,38.0,16,2965.8599999999997,70.96003942942181
5126,4179.24,578.9,76.0,14,3600.3399999999997,86.14819919411184
46583,4175.42,941.0,58.0,20,3234.42,77.46334500481389
21081,4171.93,4033.5,107.0,150,138.4300000000003,3.318128540028243
17323,4170.82,2762.0,118.0,100,1408.8199999999997,33.77801007955269
21006,4166.57,682.88,43.0,11,3483.6899999999996,83.61049976359452
28954,4164.9400000000005,3194.05,106.0,127,970.8900000000003,23.311020086723943
3120,4164.72,2384.92,228.0,218,1779.8000000000002,42.73516586949423
17413,4159.68,339.84,32.0,4,3819.84,91.83014078005999
473,4146.78,2708.1,122.0,102,1438.6799999999998,34.69390707971004
7278,4144.84,692.0,116.0,25,3452.84,83.30454251551328
25807,4139.31,3489.69,69.0,89,649.6200000000003,15.69392000115962
2801,4138.9400000000005,636.64,106.0,23,3502.3000000000006,84.61828390844033
26869,4133.61,3769.89,39.0,53,363.7199999999998,8.799088448111938
3560,4124.32,1380.4,318.0,145,2743.9199999999996,66.53024013655585
2039,4115.16,3265.92,84.0,84,849.2399999999998,20.636864666258415
33706,4111.21,2810.1000000000004,479.0,510,1301.1099999999997,31.647860362277765
26219,4102.63,2413.29,237.0,213,1689.3400000000001,41.17700109441992
17315,4079.49,2270.1,51.0,42,1809.3899999999999,44.353338284932676
25497,4077.96,2647.92,204.0,204,1430.04,35.06753376688344
24125,4074.58,1529.12,242.0,152,2545.46,62.47171487613448
20424,4065.5699999999997,181.92000000000002,43.0,3,3883.6499999999996,95.5253506888333
24454,4065.1499999999996,528.36,185.0,37,3536.7899999999995,87.00269362754142
24876,4046.0199999999995,276.15000000000003,198.0,21,3769.8699999999994,93.17477422256934
16559,4045.17,3377.92,283.0,377,667.25,16.494980433455204
804,4039.75,3433.32,275.0,297,606.4299999999998,15.01157249829816
24595,4034.6099999999997,1095.82,459.0,187,2938.79,72.8395061728395
2491,4027.0,1506.33,100.0,63,2520.67,62.59423888750931
25886,4023.8500000000004,3716.02,115.0,154,307.8300000000004,7.650136063720078
26485,4016.65,2911.04,335.0,352,1105.6100000000001,27.525674380391624
4857,4000.59,2752.5,4041.0,3670,1248.0900000000001,31.19764834686884
23997,3998.0,2383.2,200.0,180,1614.8000000000002,40.390195097548784
12593,3997.5899999999997,2065.71,141.0,111,1931.8799999999997,48.32611648518232
976,3995.29,2883.42,421.0,386,1111.87,27.829519258927384
20096,3993.08,2393.16,392.0,407,1599.92,40.06731645747143
3138,3992.67,631.72,333.0,68,3360.95,84.17800619635481
17361,3989.7499999999995,2642.28,225.0,227,1347.4699999999993,33.77329406604422
23391,3989.43,627.51,57.0,13,3361.92,84.27068528586791
26867,3988.67,3370.84,133.0,163,617.8299999999999,15.489624361002537
23173,3987.15,311.85,285.0,33,3675.3,92.17862382905084
24285,3987.15,821.73,285.0,91,3165.42,79.39054211654941
11340,3983.06,1913.6000000000001,294.0,208,2069.46,51.95653592966212
11156,3982.5699999999997,2761.85,443.0,455,1220.7199999999998,30.651564190962116
21459,3977.7400000000002,2113.65,26.0,21,1864.0900000000001,46.86304283336769
634,3973.16,2623.97,284.0,257,1349.19,33.957605533127285
